individual_punho,ambos_punhos_pes,instructions1,instructions2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,imageryTrials.thisRepN,imageryTrials.thisTrialN,imageryTrials.thisN,imageryTrials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,imageryTrials2.thisRepN,imageryTrials2.thisTrialN,imageryTrials2.thisN,imageryTrials2.thisIndex,textWelcomeMessage.started,textBlank200.started,textOrientationMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,polygon_start.started,polygon_start.stopped,textrest.started,polygon_rest.started,polygonDE.started,image.started,textOrientationMessage2.started,keyOrientation2Message.started,keyOrientation2Message.keys,keyOrientation2Message.rt,polygonPP.started,image_2.started,participant,session,name,date,expName,psychopyVersion,frameRate,
Imagens/right.png,Imagens/up.png,"Vais fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais fechar e abrir ambos os punhos ou os pés, mediante te apareçam as setas "Para cima" ou "Para baixo", respetivamente. Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,25.641491299960762,27.632753200014122,27.93330099992454,27.93330099992454,space,0.6689812999684364,28.633989199995995,29.651637599919923,29.651637599919923,29.651637599919923,33.70641909993719,33.70641909993719,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/left.png,Imagens/down.png,"Vais imaginar o movimento de fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais imaginar o movimento de fechar e abrir ambos os punhos ou os pés, mediante te apareçam "Para cima" ou "Para baixo", respetivamente.  Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,37.644115099916235,37.644115099916235,41.915720199933276,41.915720199933276,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/left.png,Imagens/down.png,"Vais imaginar o movimento de fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais imaginar o movimento de fechar e abrir ambos os punhos ou os pés, mediante te apareçam "Para cima" ou "Para baixo", respetivamente.  Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,45.65381419996265,45.65381419996265,49.99238929990679,49.99238929990679,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/right.png,Imagens/up.png,"Vais fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais fechar e abrir ambos os punhos ou os pés, mediante te apareçam as setas "Para cima" ou "Para baixo", respetivamente. Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,53.646295199985616,53.646295199985616,57.800442199921235,57.800442199921235,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/left.png,Imagens/down.png,"Vais imaginar o movimento de fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais imaginar o movimento de fechar e abrir ambos os punhos ou os pés, mediante te apareçam "Para cima" ou "Para baixo", respetivamente.  Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,,,61.63875599997118,61.63875599997118,65.85923980001826,65.85923980001826,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/right.png,Imagens/up.png,"Vais fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais fechar e abrir ambos os punhos ou os pés, mediante te apareçam as setas "Para cima" ou "Para baixo", respetivamente. Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,69.6472938999068,69.6472938999068,73.76808969990816,73.76808969990816,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/left.png,Imagens/down.png,"Vais imaginar o movimento de fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais imaginar o movimento de fechar e abrir ambos os punhos ou os pés, mediante te apareçam "Para cima" ou "Para baixo", respetivamente.  Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,77.640485299984,77.640485299984,81.9284918999765,81.9284918999765,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/right.png,Imagens/up.png,"Vais fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais fechar e abrir ambos os punhos ou os pés, mediante te apareçam as setas "Para cima" ou "Para baixo", respetivamente. Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,,,85.648941499996,85.648941499996,89.820212099934,89.820212099934,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/left.png,Imagens/down.png,"Vais imaginar o movimento de fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais imaginar o movimento de fechar e abrir ambos os punhos ou os pés, mediante te apareçam "Para cima" ou "Para baixo", respetivamente.  Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,4,0,8,1,,,,,,,,,,,,,,,,,93.64147549995687,93.64147549995687,98.0470332999248,98.0470332999248,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
Imagens/right.png,Imagens/up.png,"Vais fechar e abrir o punho direito ou esquerdo, mediante te apareça as setas "Direita" ou "Esquerda". Pressione a barra do ESPAÇO para começar.","Vais fechar e abrir ambos os punhos ou os pés, mediante te apareçam as setas "Para cima" ou "Para baixo", respetivamente. Pressione a barra do ESPAÇO para começar.",0,0,0,0,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,101.65047479991335,101.65047479991335,105.78829830000177,105.78829830000177,,,,,,,764341,001,,2023-05-06_13h09.18.973,Motor Imagery,2022.2.5,60.32505550410869,
